kind,path,sha256,source_loading_seconds,receiver_loading_seconds,mapper_initialization_seconds,checkpoint_load_seconds
mapper_checkpoint,secondary/tasks/atcoder__abc369_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,eeb2394962627ab6bbbae1e7cdafd24bbe268920ee9d7265cbe582f048c66529,,,,0.38615752710029483
mapper_checkpoint,secondary/tasks/atcoder__abc369_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_M.json,e938bdc2068c11099b5cb00c6915317c183ac860d9fc63a2125cbd9d886b349c,,,,0.40674572717398405
mapper_checkpoint,secondary/tasks/atcoder__abc369_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_M.json,33c74fb291204a5104e0deda2d1374a4f0ba07f6076ab08b4e3b86c2312a1d48,,,,0.5367000470869243
mapper_checkpoint,secondary/tasks/atcoder__abc369_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_H.json,676997bc719b2920790f1919bc9390facd450a8be2fa3dd6b4cabca47dfc5b90,,,,0.46046154806390405
mapper_checkpoint,secondary/tasks/atcoder__abc369_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_M.json,c0e415d34cd6fdde07a227dcd342d6affbd9b574e4122a90e25c661b11b8d41f,,,,0.46002911357209086
mapper_checkpoint,secondary/tasks/atcoder__abc370_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_H.json,5caf783954f277d59bf8ea1dc7cff8bdacd2a8debf61eef6deca5122b0be5270,,,,0.40881591010838747
mapper_checkpoint,secondary/tasks/atcoder__abc370_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_M.json,f0905fbfcd833c8be068180755a2191e1c6236a9e33015a462e31ff8c4e9e693,,,,0.4988035960122943
mapper_checkpoint,secondary/tasks/atcoder__abc370_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_H.json,30d2f0a5841698c476bea94d37c9a9d8ce6c1c5da0cbd2762d70d887bf05efb4,,,,0.4455397892743349
mapper_checkpoint,secondary/tasks/atcoder__abc370_d/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_M.json,389befdff2ee917ca3e1800ea3fe8431b8c1cf8bd8c4c255b600a349714203f4,,,,0.4472581138834357
mapper_checkpoint,secondary/tasks/atcoder__abc370_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_H.json,5440cd8231bdb6f63fbfb0a2cb7e31c24a95bf926e89f85d9c107269a034a994,,,,0.4651272422634065
